,time,product,high_price,coin_open_interest_close,funding_rate,sell_coin_volume,search_resolution,search_end_time,liquidations_dollar_volume,dollar_open_interest_high,total_trades,dollar_open_interest_close,coin_open_interest_low,buy_liquidations,liquidations_coin_volume,buy_trades,dollar_volume,buy_dollar_volume,sell_liquidations,sell_dollar_volume,low_price,buy_coin_volume,coin_open_interest_high,premium,open_price,dollar_open_interest_low,search_start_time,_id,sell_liquidations_dollar_volume,coin_volume,close_price,buy_liquidations_coin_volume,exchange,sell_liquidations_coin_volume,buy_liquidations_dollar_volume,coin,sell_trades,search_params
2007,2024-01-23 04:30:00,ETHUSDT,2349.73,931755.316,0.0001,635.899,1.0,2024-01-23T09:32:28+00:00,0.0,2189535054.242,1775,2189093892.07,931752.551,0,0.0,712,2412680.539000006,918798.5379999958,0,1493882.0009999897,2348.72,391.128,931824.105,-0.3764583336,2349.29,2188492052.257,2024-01-23T00:30:00+00:00,65af893d70e810daa8b4a14b,0.0,1027.027,2349.44,0.0,binance-futures,0.0,0.0,ETH,1063,
2008,2024-01-23 04:31:00,ETHUSDT,2349.48,931680.531,0.0001,403.477,1.0,2024-01-23T09:32:28+00:00,0.0,2189103209.623,959,2188964773.974,931680.531,0,0.0,315,1524270.8700000034,576384.7019999997,0,947886.1680000038,2349.01,245.343,931755.316,-0.3522576296,2349.44,2188806115.361,2024-01-23T00:30:00+00:00,65af893e70e810daa8b4a153,0.0,648.82,2349.47,0.0,binance-futures,0.0,0.0,ETH,644,
2009,2024-01-23 04:32:00,ETHUSDT,2349.99,931506.854,0.0001,650.215,1.0,2024-01-23T09:32:28+00:00,0.0,2189408114.53,1657,2188649874.021,931506.854,0,0.0,579,3287193.2510000025,1759473.4970000023,0,1527719.7540000037,2349.19,748.879,931680.531,-0.2956708084,2349.47,2188416997.308,2024-01-23T00:30:00+00:00,65af893f70e810daa8b4a15b,0.0,1399.094,2349.58,0.0,binance-futures,0.0,0.0,ETH,1078,
2010,2024-01-23 04:33:00,ETHUSDT,2349.74,931368.05,0.0001,308.196,1.0,2024-01-23T09:32:28+00:00,0.0,2188705764.433,648,2188305115.558,931368.05,0,0.0,253,1104064.224999999,379928.5770000003,0,724135.6479999997,2349.32,161.702,931506.854,-0.2246766695,2349.58,2188256126.453,2024-01-23T00:30:00+00:00,65af893f70e810daa8b4a163,0.0,469.898,2349.56,0.0,binance-futures,0.0,0.0,ETH,395,
2011,2024-01-23 04:34:00,ETHUSDT,2349.57,931459.021,0.0001,309.891,1.0,2024-01-23T09:32:28+00:00,0.0,2188336804.194,802,2187815948.057,931368.05,0,0.0,321,1261447.9920000094,533428.2400000026,0,728019.7520000003,2348.79,227.095,931459.021,-0.2622914367,2349.56,2187815948.057,2024-01-23T00:30:00+00:00,65af894070e810daa8b4a16b,0.0,536.986,2349.17,0.0,binance-futures,0.0,0.0,ETH,481,
2012,2024-01-23 04:35:00,ETHUSDT,2349.52,931352.631,0.0001,305.534,1.0,2024-01-23T09:32:28+00:00,0.0,2188397767.708,947,2187756643.745,931339.916,0,0.0,305,1504950.7929999996,787186.7390000005,0,717764.0540000005,2349.01,335.087,931459.021,-0.2688886471,2349.17,2187756643.745,2024-01-23T00:30:00+00:00,65af894170e810daa8b4a173,0.0,640.621,2349.02,0.0,binance-futures,0.0,0.0,ETH,642,
2013,2024-01-23 04:36:00,ETHUSDT,2349.02,931268.568,0.0001,217.691,1.0,2024-01-23T09:32:28+00:00,0.0,2187765957.272,353,2187438322.124,931268.568,0,0.0,63,624021.2510000002,112670.128,0,511351.1230000003,2348.77,47.965,931352.631,-0.288512578,2349.02,2187437849.44,2024-01-23T00:30:00+00:00,65af894270e810daa8b4a17b,0.0,265.656,2348.77,0.0,binance-futures,0.0,0.0,ETH,290,
2014,2024-01-23 04:37:00,ETHUSDT,2349.16,931226.445,0.0001,425.849,1.0,2024-01-23T09:32:28+00:00,0.0,2187789761.86,1332,2187292610.809,931226.445,0,0.0,700,2672647.968999987,1672401.1900000044,0,1000246.779000002,2348.58,712.063,931311.224,-0.2913464191,2348.77,2187159604.155,2024-01-23T00:30:00+00:00,65af894370e810daa8b4a183,0.0,1137.912,2348.64,0.0,binance-futures,0.0,0.0,ETH,632,
2015,2024-01-23 04:38:00,ETHUSDT,2348.65,930821.624,0.0001,1235.826,1.0,2024-01-23T09:32:28+00:00,0.0,2187292610.809,1090,2185527885.572,930821.624,0,0.0,127,3105403.1610000064,203333.423,0,2902069.738000005,2347.83,86.597,931226.445,-0.3266635105,2348.64,2185527885.572,2024-01-23T00:30:00+00:00,65af894470e810daa8b4a18b,0.0,1322.423,2347.84,0.0,binance-futures,0.0,0.0,ETH,963,
2016,2024-01-23 04:39:00,ETHUSDT,2348.14,930670.726,0.0001,352.015,1.0,2024-01-23T09:32:28+00:00,0.0,2185527885.572,875,2184824613.966,930670.726,0,0.0,367,1815906.321000002,989491.6670000002,0,826414.6539999992,2347.37,421.43,930821.624,-0.3243505449,2347.84,2184824613.966,2024-01-23T00:30:00+00:00,65af894570e810daa8b4a193,0.0,773.445,2347.67,0.0,binance-futures,0.0,0.0,ETH,508,
2017,2024-01-23 04:40:00,ETHUSDT,2347.77,930900.528,0.0001,805.58,1.0,2024-01-23T09:32:28+00:00,0.0,2185615097.358,940,2184677768.655,930670.726,0,0.0,134,2100195.0750000016,209246.0920000001,0,1890948.983,2346.74,89.144,930932.373,-0.2524081993,2347.67,2184672334.877,2024-01-23T00:30:00+00:00,65af894670e810daa8b4a19b,0.0,894.724,2346.74,0.0,binance-futures,0.0,0.0,ETH,806,
2018,2024-01-23 04:41:00,ETHUSDT,2347.96,930549.823,0.0001,294.563,1.0,2024-01-23T09:32:28+00:00,0.0,2184893762.411,1035,2184893762.411,930549.823,0,0.0,644,1647275.7679999918,955992.0009999976,0,691283.7670000006,2346.6,407.296,930900.528,-0.2338297054,2346.74,2183833531.966,2024-01-23T00:30:00+00:00,65af894770e810daa8b4a1a3,0.0,701.859,2347.95,0.0,binance-futures,0.0,0.0,ETH,391,
2019,2024-01-23 04:42:00,ETHUSDT,2348.46,930618.162,0.0001,107.025,1.0,2024-01-23T09:32:28+00:00,0.0,2185519528.731,612,2185435773.096,930549.823,0,0.0,436,745432.9770000003,494091.2269999984,0,251341.7499999997,2347.95,210.412,930618.162,0.0150356006,2347.95,2184884456.913,2024-01-23T00:30:00+00:00,65af894870e810daa8b4a1ab,0.0,317.437,2348.36,0.0,binance-futures,0.0,0.0,ETH,176,
2020,2024-01-23 04:43:00,ETHUSDT,2349.16,930336.858,0.0001,1026.534,1.0,2024-01-23T09:32:28+00:00,0.0,2185525494.92,1108,2184998448.067,930336.858,0,0.0,553,4075634.0930000017,1665406.1569999985,0,2410227.9359999965,2347.51,709.065,930656.368,-0.0763186621,2348.36,2184233795.747,2024-01-23T00:30:00+00:00,65af894970e810daa8b4a1b3,0.0,1735.599,2349.06,0.0,binance-futures,0.0,0.0,ETH,555,
2021,2024-01-23 04:44:00,ETHUSDT,2349.29,930591.669,0.0001,85.763,1.0,2024-01-23T09:32:28+00:00,0.0,2186014188.482,540,2185779027.798,930336.858,0,0.0,228,593834.6490000013,392377.713000001,0,201456.936,2348.6,167.054,930591.669,-0.144243881,2349.06,2184998448.067,2024-01-23T00:30:00+00:00,65af894b70e810daa8b4a1bb,0.0,252.817,2348.6,0.0,binance-futures,0.0,0.0,ETH,312,
2022,2024-01-23 04:45:00,ETHUSDT,2348.6,930628.738,0.0001,429.949,1.0,2024-01-23T09:32:28+00:00,0.0,2185782341.272,1328,2185209322.072,930591.669,0,0.0,264,1281382.4630000107,271848.0080000005,0,1009534.4550000062,2347.81,115.783,930628.738,-0.1977727736,2348.6,2185201866.47,2024-01-23T00:30:00+00:00,65af894b70e810daa8b4a1c3,0.0,545.732,2348.03,0.0,binance-futures,0.0,0.0,ETH,1064,
2023,2024-01-23 04:46:00,ETHUSDT,2348.04,930596.375,0.0001,515.547,1.0,2024-01-23T09:32:28+00:00,0.0,2185230049.714,615,2184398177.001,930596.375,0,0.0,63,1290397.63,79973.628,0,1210424.0019999996,2347.3,34.063,930628.738,-0.2316897419,2348.03,2184388871.038,2024-01-23T00:30:00+00:00,65af894c70e810daa8b4a1cb,0.0,549.61,2347.3,0.0,binance-futures,0.0,0.0,ETH,552,
2024,2024-01-23 04:47:00,ETHUSDT,2347.31,930586.402,0.0001,324.397,1.0,2024-01-23T09:32:28+00:00,0.0,2184398360.091,923,2184365461.415,930586.402,0,0.0,413,1398874.5499999984,637503.9919999996,0,761370.5579999968,2346.6,271.65,930596.453,-0.2408930545,2347.3,2183714050.933,2024-01-23T00:30:00+00:00,65af894d70e810daa8b4a1d3,0.0,596.047,2347.3,0.0,binance-futures,0.0,0.0,ETH,510,
2025,2024-01-23 04:48:00,ETHUSDT,2347.31,930355.477,0.0001,438.978,1.0,2024-01-23T09:32:28+00:00,0.0,2184374767.279,661,2183208405.34,930355.477,0,0.0,137,1129323.0480000016,99071.735,0,1030251.313,2346.51,42.212,930586.402,-0.2116031566,2347.3,2183208405.34,2024-01-23T00:30:00+00:00,65af894f70e810daa8b4a1db,0.0,481.19,2346.51,0.0,binance-futures,0.0,0.0,ETH,524,
2026,2024-01-23 04:49:00,ETHUSDT,2347.83,930059.56,0.0001,125.542,1.0,2024-01-23T09:32:28+00:00,0.0,2183489327.988,1067,2182970695.063,930059.56,0,0.0,773,2118500.700999997,1823815.297999999,0,294685.4030000002,2346.51,777.058,930355.477,-0.0924572879,2346.51,2182691840.411,2024-01-23T00:30:00+00:00,65af895070e810daa8b4a1e3,0.0,902.6,2347.12,0.0,binance-futures,0.0,0.0,ETH,294,
2027,2024-01-23 04:50:00,ETHUSDT,2347.23,929879.296,0.0001,442.522,1.0,2024-01-23T09:32:28+00:00,0.0,2182970695.063,1032,2182452187.818,929879.296,0,0.0,412,2034023.3239999996,995427.9669999992,0,1038595.3570000004,2346.49,424.174,930059.56,-0.2372104146,2347.12,2182179822.475,2024-01-23T00:30:00+00:00,65af895170e810daa8b4a1eb,0.0,866.696,2346.5,0.0,binance-futures,0.0,0.0,ETH,620,
2028,2024-01-23 04:51:00,ETHUSDT,2346.7,929694.443,0.0001,345.539,1.0,2024-01-23T09:32:28+00:00,0.0,2182452187.818,869,2181564032.636,929694.443,0,0.0,375,1965510.955000008,1154711.458999999,0,810799.495999999,2346.32,492.121,929879.296,-0.2471883703,2346.5,2181536490.438,2024-01-23T00:30:00+00:00,65af895270e810daa8b4a1f3,0.0,837.66,2346.35,0.0,binance-futures,0.0,0.0,ETH,494,
2029,2024-01-23 04:52:00,ETHUSDT,2346.36,929520.066,0.0001,447.181,1.0,2024-01-23T09:32:28+00:00,0.0,2181564032.636,614,2180654074.836,929520.066,0,0.0,98,1220871.7419999964,171733.316,0,1049138.425999997,2346.0,73.201,929694.443,-0.2446130338,2346.35,2180654074.836,2024-01-23T00:30:00+00:00,65af895370e810daa8b4a1fb,0.0,520.382,2346.0,0.0,binance-futures,0.0,0.0,ETH,516,
2030,2024-01-23 04:53:00,ETHUSDT,2346.04,929105.554,0.0001,669.588,1.0,2024-01-23T09:32:28+00:00,0.0,2180663370.037,1102,2179571028.188,929105.554,0,0.0,549,3222127.5089999964,1651321.8570000012,0,1570805.6519999986,2345.52,703.959,929520.066,-0.2238350626,2346.0,2179389503.41,2024-01-23T00:30:00+00:00,65af895470e810daa8b4a203,0.0,1373.547,2345.85,0.0,binance-futures,0.0,0.0,ETH,553,
2031,2024-01-23 04:54:00,ETHUSDT,2345.86,929190.128,0.0001,859.64,1.0,2024-01-23T09:32:28+00:00,0.0,2179820230.797,1309,2178896017.387,929105.554,0,0.0,416,2994357.889000009,978316.1799999992,0,2016041.7090000007,2344.64,417.165,929216.689,-0.2491766329,2345.85,2178896017.387,2024-01-23T00:30:00+00:00,65af895570e810daa8b4a20b,0.0,1276.805,2344.64,0.0,binance-futures,0.0,0.0,ETH,893,
2032,2024-01-23 04:55:00,ETHUSDT,2344.76,929182.508,0.0001,520.762,1.0,2024-01-23T09:32:28+00:00,0.0,2178949340.695,1303,2178072551.214,929182.508,0,0.0,327,1962809.9859999972,742011.5619999995,0,1220798.424,2344.0,316.513,929262.124,-0.3249407611,2344.64,2178054812.284,2024-01-23T00:30:00+00:00,65af895670e810daa8b4a213,0.0,837.275,2344.01,0.0,binance-futures,0.0,0.0,ETH,976,
2033,2024-01-23 04:56:00,ETHUSDT,2344.53,929110.695,0.0001,392.822,1.0,2024-01-23T09:32:28+00:00,0.0,2178327897.748,903,2177988128.304,929110.695,0,0.0,475,2057641.683000008,1136755.0209999986,0,920886.6619999976,2344.0,484.929,929182.508,-0.2738146099,2344.01,2177984208.35,2024-01-23T00:30:00+00:00,65af895770e810daa8b4a21b,0.0,877.751,2344.06,0.0,binance-futures,0.0,0.0,ETH,428,
2034,2024-01-23 04:57:00,ETHUSDT,2344.07,929042.876,0.0001,58.572,1.0,2024-01-23T09:32:28+00:00,0.0,2177988128.304,248,2177751345.605,929036.313,0,0.0,74,213947.3920000002,76651.093,0,137296.2990000001,2344.06,32.7,929110.695,-0.3436470641,2344.06,2177751345.605,2024-01-23T00:30:00+00:00,65af895870e810daa8b4a223,0.0,91.272,2344.06,0.0,binance-futures,0.0,0.0,ETH,174,
2035,2024-01-23 04:58:00,ETHUSDT,2344.24,928986.776,0.0001,278.756,1.0,2024-01-23T09:32:28+00:00,0.0,2177896492.105,663,2177758669.902,928986.776,0,0.0,147,1054388.9149999938,400948.6699999999,0,653440.2449999972,2344.06,171.046,929042.876,-0.2600981989,2344.06,2177745389.118,2024-01-23T00:30:00+00:00,65af895970e810daa8b4a22b,0.0,449.802,2344.23,0.0,binance-futures,0.0,0.0,ETH,516,
2036,2024-01-23 04:59:00,ETHUSDT,2344.24,929003.822,0.0001,521.251,1.0,2024-01-23T09:32:28+00:00,0.0,2177807919.685,350,2177640698.997,928986.776,0,0.0,84,1309310.5609999986,87380.607,0,1221929.9539999987,2344.06,37.275,929003.822,-0.1926427931,2344.23,2177640698.997,2024-01-23T00:30:00+00:00,65af895a70e810daa8b4a233,0.0,558.526,2344.07,0.0,binance-futures,0.0,0.0,ETH,266,
2037,2024-01-23 05:00:00,ETHUSDT,2344.24,928797.695,0.0001,750.514,1.0,2024-01-23T09:32:28+00:00,0.0,2177807919.685,2157,2177315420.55,928797.695,0,0.0,802,3804792.6219999576,2045639.4430000088,0,1759153.178999987,2343.44,872.786,929003.822,-0.2596794727,2344.07,2176623113.343,2024-01-23T00:30:00+00:00,65af895b70e810daa8b4a23b,0.0,1623.3,2344.24,0.0,binance-futures,0.0,0.0,ETH,1355,
2038,2024-01-23 05:01:00,ETHUSDT,2344.24,929067.23,0.0001,404.691,1.0,2024-01-23T09:32:28+00:00,0.0,2177853128.354,1164,2177575645.691,928797.695,0,0.0,397,2153050.243,1204507.361999999,0,948542.8809999998,2343.35,513.938,929067.23,-0.1973226249,2344.24,2177208166.815,2024-01-23T00:30:00+00:00,65af895c70e810daa8b4a243,0.0,918.629,2343.61,0.0,binance-futures,0.0,0.0,ETH,767,
2039,2024-01-23 05:02:00,ETHUSDT,2344.08,928827.571,0.0001,270.661,1.0,2024-01-23T09:32:28+00:00,0.0,2177584936.363,774,2177112693.481,928827.571,0,0.0,401,1235572.148999998,601204.215999998,0,634367.9329999997,2343.5,256.518,929067.23,-0.1617101475,2343.61,2176839205.68,2024-01-23T00:30:00+00:00,65af895d70e810daa8b4a24b,0.0,527.179,2343.61,0.0,binance-futures,0.0,0.0,ETH,373,
2040,2024-01-23 05:03:00,ETHUSDT,2343.97,928872.39,0.0001,292.293,1.0,2024-01-23T09:32:28+00:00,0.0,2177277451.039,645,2177258609.707,928760.386,0,0.0,323,1015919.4670000008,330889.9679999996,0,685029.4990000003,2343.42,141.177,928872.39,-0.2290379002,2343.61,2176782741.088,2024-01-23T00:30:00+00:00,65af895d70e810daa8b4a253,0.0,433.47,2343.97,0.0,binance-futures,0.0,0.0,ETH,322,
2041,2024-01-23 05:04:00,ETHUSDT,2344.2,928849.767,0.0001,105.736,1.0,2024-01-23T09:32:28+00:00,0.0,2177409623.801,502,2177409623.801,928822.949,0,0.0,377,799824.8259999995,551979.2219999998,0,247845.6040000001,2343.97,235.481,928872.39,-0.2367342783,2343.97,2177167116.65,2024-01-23T00:30:00+00:00,65af895e70e810daa8b4a25b,0.0,341.217,2344.19,0.0,binance-futures,0.0,0.0,ETH,125,
2042,2024-01-23 05:05:00,ETHUSDT,2344.41,928771.947,0.0001,190.135,1.0,2024-01-23T09:32:28+00:00,0.0,2177782393.219,387,2177291075.86,928771.947,0,0.0,176,659733.6790000002,213990.1350000001,0,445743.5440000003,2344.14,91.286,928925.569,-0.2297135042,2344.19,2177260373.613,2024-01-23T00:30:00+00:00,65af895f70e810daa8b4a263,0.0,281.421,2344.14,0.0,binance-futures,0.0,0.0,ETH,211,
2043,2024-01-23 05:06:00,ETHUSDT,2345.2,928775.286,0.0001,39.492,1.0,2024-01-23T09:32:28+00:00,0.0,2178097292.123,894,2178097292.123,928771.784,0,0.0,816,1062447.549999997,969855.3679999972,0,92592.1819999999,2344.14,413.637,928775.286,-0.2044168884,2344.14,2177266556.228,2024-01-23T00:30:00+00:00,65af896070e810daa8b4a26b,0.0,453.129,2345.2,0.0,binance-futures,0.0,0.0,ETH,78,
2044,2024-01-23 05:07:00,ETHUSDT,2346.64,928814.706,0.0001,401.765,1.0,2024-01-23T09:32:28+00:00,0.0,2179655111.017,842,2179376413.118,928775.286,0,0.0,577,1443992.3760000004,501450.9489999991,0,942541.4269999996,2345.19,213.747,928840.858,-0.0869544387,2345.2,2178097292.123,2024-01-23T00:30:00+00:00,65af896170e810daa8b4a273,0.0,615.512,2346.54,0.0,binance-futures,0.0,0.0,ETH,265,
2045,2024-01-23 05:08:00,ETHUSDT,2346.82,928725.671,0.0001,150.776,1.0,2024-01-23T09:32:28+00:00,0.0,2179510148.364,665,2179486968.419,928704.343,0,0.0,466,782620.0149999968,428807.0590000008,0,353812.9559999999,2346.37,182.739,928814.706,-0.1543617687,2346.54,2179241889.023,2024-01-23T00:30:00+00:00,65af896270e810daa8b4a27b,0.0,333.515,2346.82,0.0,binance-futures,0.0,0.0,ETH,199,
2046,2024-01-23 05:09:00,ETHUSDT,2346.91,928805.333,0.0001,407.059,1.0,2024-01-23T09:32:28+00:00,0.0,2179843355.244,846,2178668441.231,928725.671,0,0.0,282,1299003.5300000007,343868.9780000006,0,955134.5519999987,2345.51,146.553,928814.209,-0.1285180657,2346.82,2178668441.231,2024-01-23T00:30:00+00:00,65af896370e810daa8b4a283,0.0,553.612,2345.51,0.0,binance-futures,0.0,0.0,ETH,564,
2047,2024-01-23 05:10:00,ETHUSDT,2346.98,928809.594,0.0001,18.537,1.0,2024-01-23T09:32:28+00:00,0.0,2179762663.618,448,2179757076.615,928805.333,0,0.0,378,568717.8740000002,525227.06,0,43490.814,2345.49,223.865,928831.789,-0.0518589725,2345.51,2178649048.899,2024-01-23T00:30:00+00:00,65af896470e810daa8b4a28b,0.0,242.402,2346.98,0.0,binance-futures,0.0,0.0,ETH,70,
2048,2024-01-23 05:11:00,ETHUSDT,2349.41,928842.597,0.0001,612.842,1.0,2024-01-23T09:32:28+00:00,0.0,2181958032.268,2004,2181958032.268,928809.594,0,0.0,1379,4220568.423999997,2781009.507000011,0,1439558.9169999985,2346.97,1184.121,928842.597,0.0824324675,2346.98,2179757069.045,2024-01-23T00:30:00+00:00,65af896570e810daa8b4a293,0.0,1796.963,2349.41,0.0,binance-futures,0.0,0.0,ETH,625,
2049,2024-01-23 05:12:00,ETHUSDT,2349.89,928919.526,0.0001,462.634,1.0,2024-01-23T09:32:28+00:00,0.0,2183006962.617,1925,2183006962.617,928842.597,0,0.0,1016,2465197.582999993,1378302.869000001,0,1086894.7140000015,2348.89,586.647,928978.809,0.0433949731,2349.41,2181958024.698,2024-01-23T00:30:00+00:00,65af896670e810daa8b4a29b,0.0,1049.281,2349.47,0.0,binance-futures,0.0,0.0,ETH,909,
2050,2024-01-23 05:13:00,ETHUSDT,2350.0,928553.071,0.0001,566.947,1.0,2024-01-23T09:32:28+00:00,0.0,2183006962.617,1586,2182133798.973,928553.071,0,0.0,1018,6004530.531999995,4672610.174000007,0,1331920.3580000012,2348.77,1988.836,928919.526,-0.0631650855,2349.47,2181812150.297,2024-01-23T00:30:00+00:00,65af896770e810daa8b4a2a3,0.0,2555.783,2349.81,0.0,binance-futures,0.0,0.0,ETH,568,
2051,2024-01-23 05:14:00,ETHUSDT,2349.81,928667.981,0.0001,935.854,1.0,2024-01-23T09:32:28+00:00,0.0,2182398188.868,1619,2181418528.891,928553.071,0,0.0,520,2827965.338000012,629439.8619999991,0,2198525.476000008,2348.28,267.931,928704.515,-0.1329564041,2349.81,2181418528.891,2024-01-23T00:30:00+00:00,65af896870e810daa8b4a2ab,0.0,1203.785,2348.29,0.0,binance-futures,0.0,0.0,ETH,1099,
2052,2024-01-23 05:00:00,ETHUSDT,2344.2,928849.767,0.0001,1823.895,5.0,2024-01-23T13:50:33+00:00,0.0,2177409623.801,5242,2177409623.801,928822.949,0,0.0,2300,9009159.306999955,4734220.211000005,0,4274939.095999987,2343.97,2019.9,928872.39,-0.2367342783,2343.97,2177167116.65,2024-01-23T00:00:00+00:00,65afc7de2875f9380910583b,0.0,3843.795,2344.19,0.0,binance-futures,0.0,0.0,ETH,2942,
2053,2024-01-23 05:05:00,ETHUSDT,2346.91,928805.333,0.0001,1189.227,5.0,2024-01-23T13:50:33+00:00,0.0,2179843355.244,3634,2178668441.231,928725.671,0,0.0,2317,5247797.149999995,2457972.488999998,0,2789824.6609999985,2345.51,1047.962,928814.209,-0.1285180657,2346.82,2178668441.231,2024-01-23T00:00:00+00:00,65afc7de2875f9380910583d,0.0,2237.189,2345.51,0.0,binance-futures,0.0,0.0,ETH,1317,
2054,2024-01-23 05:10:00,ETHUSDT,2349.81,928667.981,0.0001,2596.814,5.0,2024-01-23T13:50:33+00:00,0.0,2182398188.868,7582,2181418528.891,928553.071,0,0.0,4311,16086979.750999996,9986589.472000018,0,6100390.279000009,2348.28,4251.4,928704.515,-0.1329564041,2349.81,2181418528.891,2024-01-23T00:00:00+00:00,65afc7de2875f9380910583f,0.0,6848.214,2348.29,0.0,binance-futures,0.0,0.0,ETH,3271,
2055,2024-01-23 05:15:00,ETHUSDT,2346.19,928406.577,0.0001,1830.877,5.0,2024-01-23T13:50:33+00:00,0.0,2178274732.532,6210,2178208942.826,928406.577,0,0.0,1495,6937644.337000018,2639047.2530000024,0,4298597.08399999,2346.0,1124.161,928463.966,-0.2658451703,2346.05,2178098330.706,2024-01-23T00:00:00+00:00,65afc7de2875f93809105841,0.0,2955.038,2346.18,0.0,binance-futures,0.0,0.0,ETH,4715,
2056,2024-01-23 05:20:00,ETHUSDT,2347.45,928749.699,0.0001,3170.081,5.0,2024-01-23T13:50:33+00:00,0.0,2179849595.829,5852,2179394446.596,928692.644,0,0.0,2749,13221848.718999991,5784713.729000006,0,7437134.990000003,2346.44,2465.55,928768.15,0.0531169699,2346.85,2179198406.354,2024-01-23T00:00:00+00:00,65afc7de2875f93809105843,0.0,5635.631,2346.57,0.0,binance-futures,0.0,0.0,ETH,3103,
2057,2024-01-23 05:25:00,ETHUSDT,2344.61,929044.534,0.0001,2142.837,5.0,2024-01-23T13:50:33+00:00,0.0,2178416935.713,3844,2177994798.886,929043.372,0,0.0,1062,7014325.594000008,1988590.1560000028,0,5025735.437999997,2344.31,847.996,929069.955,-0.1731777425,2344.61,2177989942.52,2024-01-23T00:00:00+00:00,65afc7de2875f93809105845,0.0,2990.833,2344.31,0.0,binance-futures,0.0,0.0,ETH,2782,
2058,2024-01-23 05:30:00,ETHUSDT,2345.61,929081.187,0.0001,1256.342,5.0,2024-01-23T13:50:33+00:00,0.0,2179179727.325,3508,2179179727.325,928992.463,0,0.0,1833,6801027.928000003,3855699.486000008,0,2945328.441999998,2344.27,1644.562,929081.187,0.0560008111,2344.28,2177809161.237,2024-01-23T00:00:00+00:00,65afc7df2875f93809105847,0.0,2900.904,2345.6,0.0,binance-futures,0.0,0.0,ETH,1675,
2059,2024-01-23 05:35:00,ETHUSDT,2347.4,929481.555,0.0001,957.933,5.0,2024-01-23T13:50:33+00:00,0.0,2181993167.802,3055,2181446989.005,929423.09,0,0.0,1483,4338885.425,2089679.0829999996,0,2249206.342000002,2346.16,890.219,929481.555,0.0354586243,2347.39,2181181175.677,2024-01-23T00:00:00+00:00,65afc7df2875f93809105849,0.0,1848.152,2346.51,0.0,binance-futures,0.0,0.0,ETH,1572,
2060,2024-01-23 05:40:00,ETHUSDT,2347.91,929600.911,0.0001,538.786,5.0,2024-01-23T13:50:33+00:00,1173.885,2182619274.946,2343,2182489130.818,929508.448,0,0.5,1189,2484540.275000001,1219698.940000001,1,1264841.334999999,2347.09,519.59,929600.911,-0.0821908239,2347.09,2181783852.813,2024-01-23T00:00:00+00:00,65afc7df2875f9380910584b,1173.885,1058.376,2347.77,0.0,binance-futures,0.5,0.0,ETH,1154,
2061,2024-01-23 05:45:00,ETHUSDT,2348.06,929902.254,0.0001,1542.889,5.0,2024-01-23T13:50:33+00:00,0.0,2183617303.971,4196,2182669487.097,929902.254,0,0.0,1840,5524594.319000007,1902119.9050000024,0,3622474.414000002,2347.04,810.2,929930.383,-0.2949743062,2348.06,2182626584.792,2024-01-23T00:00:00+00:00,65afc7df2875f9380910584d,0.0,2353.089,2347.17,0.0,binance-futures,0.0,0.0,ETH,2356,
2062,2024-01-23 05:50:00,ETHUSDT,2347.0,929888.692,0.0001,873.898,5.0,2024-01-23T13:50:33+00:00,0.0,2182483635.578,2803,2182431547.829,929799.738,0,0.0,1149,3458723.0779999997,1407459.915,0,2051263.1629999983,2346.91,599.639,929891.754,-0.3704691388,2346.91,2182253579.883,2024-01-23T00:00:00+00:00,65afc7df2875f9380910584f,0.0,1473.537,2346.94,0.0,binance-futures,0.0,0.0,ETH,1654,
2063,2024-01-23 05:55:00,ETHUSDT,2348.5,930310.44,0.0001,967.951,5.0,2024-01-23T13:50:33+00:00,0.0,2184877736.384,3797,2184418610.713,930310.44,0,0.0,2229,6308745.925999994,4035660.895999994,0,2273085.029999995,2347.58,1718.446,930333.261,-0.3115343791,2348.37,2184418610.713,2024-01-23T00:00:00+00:00,65afc7df2875f93809105851,0.0,2686.397,2347.58,0.0,binance-futures,0.0,0.0,ETH,1568,
2064,2024-01-23 05:15:00,ETHUSDT,2349.5,928728.286,0.0001,863.32,1.0,2024-01-23T09:32:28+00:00,0.0,2182037820.674,1778,2181956180.536,928646.331,0,0.0,657,3005071.9210000127,977520.3080000008,0,2027551.6129999943,2347.97,416.219,928728.286,-0.1692886278,2348.29,2180934501.852,2024-01-23T00:30:00+00:00,65af896970e810daa8b4a2b3,0.0,1279.539,2349.07,0.0,binance-futures,0.0,0.0,ETH,1121,
2065,2024-01-23 05:16:00,ETHUSDT,2349.33,928819.06,0.0001,332.228,1.0,2024-01-23T09:32:28+00:00,0.0,2182086506.467,1642,2180743342.005,928728.286,0,0.0,311,1082831.7830000017,302631.0279999999,0,780200.7550000018,2347.34,128.878,928819.06,-0.3285322523,2349.07,2180743342.005,2024-01-23T00:30:00+00:00,65af896a70e810daa8b4a2bb,0.0,461.106,2347.65,0.0,binance-futures,0.0,0.0,ETH,1331,
